IYO_000005,chromosomal replication initiation protein,,it binds specifically double-stranded DNA at a 9 bp consensus (dnaA box) 5'-TTATC CA A CA A-3'. DnaA binds to ATP and to acidic phospholipids (By similarity),PST/PSPTO_0001,(RefSeq) chromosomal replication initiation protein,pst02020 Two-component system;,PA0001,(RefSeq) chromosome replication initiator DnaA,pae02020 Two-component system;,; sequence-specific double-stranded DNA binding; sequence-specific DNA binding ; double-stranded DNA binding ; ATP binding ; adenyl ribonucleotide binding ; adenyl nucleotide binding ; DNA binding ; purine ribonucleoside triphosphate binding; purine ribonucleoside binding ; purine nucleoside binding ; ribonucleoside binding ; nucleoside binding ; purine ribonucleotide binding ; purine nucleotide binding ; ribonucleotide binding ; carbohydrate derivative binding; drug binding ; nucleic acid binding ; nucleotide binding ; nucleoside phosphate binding ; anion binding ; small molecule binding ; ATPase activity ; nucleoside-triphosphatase activity; pyrophosphatase activity ; hydrolase activity,
IYO_022740,translation initiation factor IF-2,Translation initiation factor 2,One of the essential components for the initiation of protein synthesis. Protects formylmethionyl-tRNA from spontaneous hydrolysis and promotes its binding to the 30S ribosomal subunits. Also involved in the hydrolysis of GTP during the formation of the 70S ribosomal complex (By similarity),PST/PSPTO_4490,(RefSeq) translation initiation factor IF-2,,PA4744,(RefSeq) translation initiation factor IF-2,,; translation initiation factor activity; translation factor activity,
IYO_022745,nusA,Transcription termination protein NusA,Transcription elongation factor NusA,PST/PSPTO_4491,(RefSeq) N utilization substance protein A,,PA4745,(RefSeq) transcription elongation factor NusA,,; RNA binding ; nucleic acid binding ; heterocyclic compound binding ; organic cyclic compound binding; binding ; molecular_function ; cell wall ; cytosol ; cytoplasmic part ; external encapsulating structure; cytoplasm ; plasma membrane ; cellular_component ; membrane ; cell part ; cell periphery ; cell ; intracellular part ; intracellular ; DNA-templated transcription,
IYO_022750,ribosome maturation protein RimP,FIG000325: clustered with transcription termination protein NusA,Required for maturation of 30S ribosomal subunits (By similarity),PST/PSPTO_4492,(RefSeq) hypothetical protein,,PA4746,(RefSeq) hypothetical protein,,; cytoplasm ; cellular_component ; cell part ; cell ; intracellular part ; intracellular ; ribosomal small subunit assembly; ribosomal small subunit biogenesis; ribosome assembly ; organelle assembly ; ribonucleoprotein complex assembly; ribonucleoprotein complex subunit organization; cellular protein-containing complex assembly; organelle organization ; protein-containing complex assembly; ribosome biogenesis ; protein-containing complex subunit organization; ribonucleoprotein complex biogenesis; cellular component assembly ; translation ; peptide biosynthetic process ; peptide metabolic process ; cellular component organization; amide biosynthetic process ; cellular amide metabolic process; cellular component biogenesis ; cellular component organization or biogenesis; cellular protein metabolic process; gene expression ; protein metabolic process ; cellular macromolecule biosynthetic process; macromolecule biosynthetic process; organonitrogen compound biosynthetic process; cellular nitrogen compound biosynthetic process; cellular macromolecule metabolic process; macromolecule metabolic process; cellular biosynthetic process ; organic substance biosynthetic process; biosynthetic process ; organonitrogen compound metabolic process; nitrogen compound metabolic process; cellular nitrogen compound metabolic process; metabolic process ; cellular metabolic process ; primary metabolic process ; organic substance metabolic process; cellular process ;biological_process ;,
IYO_022755,,,,PST/PSPTO_0002,(RefSeq) DNA polymerase III subunit beta,pst03030 DNA replication; pst03430 Mismatch repair; pst03440 Homologous recombination;,PA0002,(RefSeq) DNA polymerase III subunit beta,pae03030 DNA replication; pae03430 Mismatch repair; pae03440 Homologous recombination;,,
IYO_022760,,,,PST/PSPTO_0002,(RefSeq) DNA polymerase III subunit beta,pst03030 DNA replication; pst03430 Mismatch repair; pst03440 Homologous recombination;,PA0002,(RefSeq) DNA polymerase III subunit beta,pae03030 DNA replication; pae03430 Mismatch repair; pae03440 Homologous recombination;,,
IYO_022765,preprotein translocase subunit SecG,Preprotein translocase subunit SecG (TC 3.A.5.1.1),Preprotein translocase subunit SecG,PST/PSPTO_4493,(RefSeq) preprotein translocase subunit SecG,pst02024 Quorum sensing; pst03060 Protein export; pst03070 Bacterial secretion system;,PA4747,(RefSeq) preprotein translocase subunit SecG,pae02024 Quorum sensing; pae03060 Protein export; pae03070 Bacterial secretion system;,; plasma membrane ; cellular_component ; membrane ; cell part ; cell periphery ; cell ; intracellular protein transmembrane transport; protein transport by the Sec complex; evasion or tolerance of host immune response; evasion or tolerance of defense response of other organism involved in symbiotic interaction; evasion or tolerance of host defenses; evasion or tolerance of host defense response; evasion or tolerance of defenses of other organism involved in symbiotic interaction; evasion or tolerance of immune response of other organism involved in symbiotic interaction; defense response ; intracellular transport ; avoidance of defenses of other organism involved in symbiotic interaction; avoidance of host defenses ; intracellular protein transport; response to immune response of other organism involved in symbiotic interaction; response to host immune response; response to biotic stimulus ; response to external biotic stimulus; response to host ; cellular protein localization ; response to other organism ; response to defenses of other organism involved in symbiotic interaction; response to host defenses ; cellular macromolecule localization; protein transmembrane transport; interaction with host ; protein secretion ; peptide secretion ; secretion by cell ; establishment of localization in cell; symbiont process ; secretion ; cellular localization ; protein transport ; protein localization ; establishment of protein localization; interspecies interaction between organisms; multi-organism process ; macromolecule localization ; amide transport ; peptide transport ; response to external stimulus ; nitrogen compound transport ; organic substance transport ; transmembrane transport ; response to stress ; transport ; establishment of localization ; localization ; response to stimulus ; cellular process ;biological_process ;,
IYO_022770,triosephosphate isomerase,Triosephosphate isomerase (EC 5.3.1.1),Triose-phosphate isomerase,PST/PSPTO_4494,(RefSeq) triosephosphate isomerase,pst00010 Glycolysis / Gluconeogenesis; pst00051 Fructose and mannose metabolism; pst00562 Inositol phosphate metabolism; pst01100 Metabolic pathways; pst01110 Biosynthesis of secondary metabolites; pst01120 Microbial metabolism in diverse environments; pst01130 Biosynthesis of antibiotics; pst01200 Carbon metabolism; pst01230 Biosynthesis of amino acids;,PA4748,(RefSeq) triosephosphate isomerase,pae00010 Glycolysis / Gluconeogenesis; pae00051 Fructose and mannose metabolism; pae00562 Inositol phosphate metabolism; pae01100 Metabolic pathways; pae01110 Biosynthesis of secondary metabolites; pae01120 Microbial metabolism in diverse environments; pae01130 Biosynthesis of antibiotics; pae01200 Carbon metabolism; pae01230 Biosynthesis of amino acids;,; intramolecular oxidoreductase activity,
IYO_022775,glmM,Phosphoglucosamine mutase (EC 5.4.2.10),Catalyzes the conversion of glucosamine-6-phosphate to glucosamine-1-phosphate (By similarity),PST/PSPTO_4495,(RefSeq) phosphoglucosamine mutase,pst00520 Amino sugar and nucleotide sugar metabolism; pst01100 Metabolic pathways; pst01130 Biosynthesis of antibiotics;,PA4749,(RefSeq) phosphoglucosamine mutase,pae00520 Amino sugar and nucleotide sugar metabolism; pae01100 Metabolic pathways; pae01130 Biosynthesis of antibiotics;,; intramolecular transferase activity,
IYO_022780,folP,Dihydropteroate synthase (EC 2.5.1.15),dihydropteroate synthase,PST/PSPTO_4496,(RefSeq) dihydropteroate synthase,pst00790 Folate biosynthesis; pst01100 Metabolic pathways;,PA4750,(RefSeq) dihydropteroate synthase,pae00790 Folate biosynthesis; pae01100 Metabolic pathways;,; transferase activity,
IYO_022785,hflB,Cell division protein FtsH (EC 3.4.24.-),Acts as a processive ATP-dependent zinc metallopeptidase for both cytoplasmic and membrane proteins. Plays a role in the quality control of integral membrane proteins (By similarity),PST/PSPTO_4497,(RefSeq) cell division protein FtsH,,PA4751,(RefSeq) cell division protein FtsH,,; metalloendopeptidase activity ; metallopeptidase activity ; endopeptidase activity ; manganese ion binding ; peptidase activity,
IYO_022790,23S rRNA methyltransferase,Heat shock protein FtsJ/RrmJ @ Ribosomal RNA large subunit methyltransferase E (EC 2.1.1.-),Specifically methylates the uridine in position 2552 of 23S rRNA at the 2'-O position of the ribose in the fully assembled 50S ribosomal subunit (By similarity),PST/PSPTO_4498,(RefSeq) FtsJ cell division protein,,PA4752,(RefSeq) cell division protein FtsJ,,; O-methyltransferase activity ; rRNA methyltransferase activity; catalytic activity,
IYO_022795,RNA-binding protein,FIG004454: RNA binding protein,RNA-binding protein,PST/PSPTO_4499,(RefSeq) hypothetical protein,,PA4753,(RefSeq) hypothetical protein,,; cytoplasm ; cellular_component ; cell part ; cell ; intracellular part ;intracellular ;,
IYO_022800,greA,Transcription elongation factor GreA,Necessary for efficient RNA polymerase transcription elongation past template-encoded arresting sites. The arresting sites in DNA have the property of trapping a certain fraction of elongating RNA polymerases that pass through resulting in locked ternary complexes. Cleavage of the nascent transcript by cleavage factors such as GreA or GreB allows the resumption of elongation from the new 3'terminus. GreA releases sequences of 2 to 3 nucleotides (By similarity),PST/PSPTO_4500,(RefSeq) transcription elongation factor GreA,,PA4755,(RefSeq) transcription elongation factor GreA,,; protein binding ; binding ; molecular_function ; cytoplasm ; cellular_component ; cell part ; cell ; intracellular part ; intracellular ; nucleic acid-templated transcription; transcription,
IYO_022805,carB,Carbamoyl-phosphate synthase large chain (EC 6.3.5.5),Carbamoyl-phosphate synthetase ammonia chain,PST/PSPTO_4501,(RefSeq) carbamoyl-phosphate synthase large subunit,pst00240 Pyrimidine metabolism; pst00250 Alanine aspartate and glutamate metabolism; pst01100 Metabolic pathways;,PA4756,(RefSeq) carbamoyl phosphate synthase large subunit,pae00240 Pyrimidine metabolism; pae00250 Alanine aspartate and glutamate metabolism; pae01100 Metabolic pathways;,; carbon-nitrogen ligase activity,
IYO_022810,carbamoyl phosphate synthase small subunit,Carbamoyl-phosphate synthase small chain (EC 6.3.5.5),Carbamoyl-phosphate synthetase glutamine chain,PST/PSPTO_4502,(RefSeq) carbamoyl-phosphate synthase small subunit,pst00240 Pyrimidine metabolism; pst00250 Alanine aspartate and glutamate metabolism; pst01100 Metabolic pathways;,PA4758,(RefSeq) carbamoyl phosphate synthase small subunit,pae00240 Pyrimidine metabolism; pae00250 Alanine aspartate and glutamate metabolism; pae01100 Metabolic pathways;,; carbon-nitrogen ligase activity,
IYO_022815,dihydrodipicolinate reductase,4-hydroxy-tetrahydrodipicolinate reductase (EC 1.17.1.8),Catalyzes the conversion of 4-hydroxy- tetrahydrodipicolinate (HTPA) to tetrahydrodipicolinate (By similarity),PST/PSPTO_4503,(RefSeq) dihydrodipicolinate reductase,pst00261 Monobactam biosynthesis; pst00300 Lysine biosynthesis; pst01100 Metabolic pathways; pst01110 Biosynthesis of secondary metabolites; pst01120 Microbial metabolism in diverse environments; pst01130 Biosynthesis of antibiotics; pst01230 Biosynthesis of amino acids;,PA4759,(RefSeq) 4-hydroxy-tetrahydrodipicolinate reductase,pae00261 Monobactam biosynthesis; pae00300 Lysine biosynthesis; pae01100 Metabolic pathways; pae01110 Biosynthesis of secondary metabolites; pae01120 Microbial metabolism in diverse environments; pae01130 Biosynthesis of antibiotics; pae01230 Biosynthesis of amino acids;,; oxidoreductase activity,
IYO_022820,molecular chaperone DnaJ,Chaperone protein DnaJ,ATP binding to DnaK triggers the release of the substrate protein thus completing the reaction cycle. Several rounds of ATP-dependent interactions between DnaJ DnaK and GrpE are required for fully efficient folding. Also involved together with DnaK and GrpE in the DNA replication of plasmids through activation of initiation proteins (By similarity),PST/PSPTO_4504,(RefSeq) dnaJ protein,,PA4760,(RefSeq) molecular chaperone DnaJ,,; intramolecular oxidoreductase activity,
IYO_022825,dnaK,Chaperone protein DnaK,Acts as a chaperone (By similarity),PST/PSPTO_4505,(RefSeq) molecular chaperone DnaK,pst03018 RNA degradation;,PA4761,(RefSeq) molecular chaperone DnaK,pae03018 RNA degradation;,; zinc ion binding ; transition metal ion binding ; cation binding ; metal ion binding ; ion binding ; binding ; molecular_function ; cytoplasm ; plasma membrane ; cellular_component ; membrane ; cell part ; cell periphery ; cell ; intracellular part ; intracellular ; response to heat ; protein folding ; response to temperature stimulus; response to abiotic stimulus ; cellular protein metabolic process; response to stress ; protein metabolic process ; response to stimulus ; cellular macromolecule metabolic process; macromolecule metabolic process; organonitrogen compound metabolic process; nitrogen compound metabolic process; metabolic process ; cellular metabolic process ; primary metabolic process ; organic substance metabolic process; cellular process ;biological_process ;,
IYO_022830,heat shock protein GrpE,Heat shock protein GrpE,Participates actively in the response to hyperosmotic and heat shock by preventing the aggregation of stress-denatured proteins in association with DnaK and GrpE. It is the nucleotide exchange factor for DnaK and may function as a thermosensor. Unfolded proteins bind initially to DnaJ,PST/PSPTO_4506,(RefSeq) heat shock protein GrpE,,PA4762,(RefSeq) heat shock protein GrpE,,; cytoplasm ; cellular_component ; cell part ; cell ; intracellular part ; intracellular ; response to heat ; protein folding ; response to temperature stimulus; response to abiotic stimulus ; cellular protein metabolic process; response to stress ; protein metabolic process ; response to stimulus ; cellular macromolecule metabolic process; macromolecule metabolic process; organonitrogen compound metabolic process; nitrogen compound metabolic process; metabolic process ; cellular metabolic process ; primary metabolic process ; organic substance metabolic process; cellular process ;biological_process ;,
IYO_022835,recombination and repair protein,DNA repair protein RecN,May be involved in recombinational repair of damaged DNA (By similarity),PST/PSPTO_4507,(RefSeq) DNA repair protein RecN,,PA4763,(RefSeq) DNA repair protein RecN,,; nucleoid ; intracellular non-membrane-bounded organelle; non-membrane-bounded organelle; intracellular organelle ; organelle ; cell wall ; external encapsulating structure; cytoplasm ; cellular_component ; cell part ; cell periphery ; cell ; intracellular part ; intracellular ; recombinational repair ; double-strand break repair ; SOS response ; cellular response to external stimulus; cellular response to extracellular stimulus; response to extracellular stimulus; DNA repair ; response to external stimulus ; cell communication ; cellular response to DNA damage stimulus; DNA recombination ; cellular response to stress ; DNA metabolic process ; response to stress ; cellular response to stimulus ; nucleic acid metabolic process; response to stimulus ; cellular macromolecule metabolic process; nucleobase-containing compound metabolic process; macromolecule metabolic process; heterocycle metabolic process ; cellular aromatic compound metabolic process; organic cyclic compound metabolic process; nitrogen compound metabolic process; cellular nitrogen compound metabolic process; metabolic process ; cellular metabolic process ; primary metabolic process ; organic substance metabolic process; cellular process ;biological_process ;,
IYO_022840,Fur family transcriptional regulator,Ferric uptake regulation protein FUR,Ferric uptake,PST/PSPTO_4508,(RefSeq) ferric uptake regulation protein,,PA4764,(RefSeq) ferric uptake regulation protein,,; zinc ion binding ; DNA-binding transcription factor activity; transition metal ion binding ; transcription regulator activity; cation binding ; metal ion binding ; ion binding ; binding ; molecular_function ; cytoplasm ; cellular_component ; cell part ; cell ; intracellular part ; intracellular ; regulation of nucleic acid-templated transcription; regulation of transcription,
IYO_022845,membrane protein,Outer membrane lipoprotein SmpA%2C a component of the essential YaeT outer-membrane protein assembly complex,Part of the outer membrane protein assembly complex which is involved in assembly and insertion of beta-barrel proteins into the outer membrane (By similarity),PST/PSPTO_4509,(RefSeq) outer membrane lipoprotein OmlA,,PA4765,(RefSeq) outer membrane lipoprotein OmlA,,; outer membrane ; cell outer membrane ; integral component of membrane; intrinsic component of membrane; external encapsulating structure part; cell envelope ; membrane part ; envelope ; external encapsulating structure; cellular_component ; membrane ; cell part ; cell periphery ; cell ; membrane biogenesis ; Gram-negative-bacterium-type cell outer membrane assembly; localization within membrane ; cell envelope organization ; protein insertion into membrane; membrane assembly ; establishment of protein localization to membrane; protein localization to membrane; external encapsulating structure organization; membrane organization ; cellular protein localization ; cellular macromolecule localization; cellular localization ; response to antibiotic ; protein localization ; establishment of protein localization; response to toxic substance ; macromolecule localization ; cellular component assembly ; cellular component organization; cellular component biogenesis ; response to chemical ; cellular component organization or biogenesis; establishment of localization ; localization ; response to stimulus ; cellular process ;biological_process ;,
IYO_022850,transposase,,Transposase,PST/PSPTO_2495,(RefSeq) alpha/beta fold family hydrolase,,PA2334,(RefSeq) transcriptional regulator,,,
IYO_022855,transposase,,Transposase IS3 IS911 family protein,PST/PSPTO_3248,(RefSeq) dipeptide ABC transporter periplasmic dipeptide-binding protein,pst02024 Quorum sensing;,PA5493,(RefSeq) DNA polymerase I,pae03030 DNA replication; pae03410 Base excision repair; pae03420 Nucleotide excision repair; pae03440 Homologous recombination;,,
IYO_022860,integrase,,Integrase catalytic subunit,PST/PSPTO_4511,(RefSeq) ISPsy11 transposase OrfB,,PA0257,(RefSeq) hypothetical protein,,,
IYO_022865,protein RnfH,UPF0125 protein yfjF,UPF0125 protein,PST/PSPTO_4512,(RefSeq) hypothetical protein,,PA4766,(RefSeq) hypothetical protein,,,
IYO_022870,ribosome association toxin RatA,Putative oligoketide cyclase/dehydratase or lipid transport protein YfjG,Cyclase dehydrase,PST/PSPTO_4513,(RefSeq) hypothetical protein,,PA4767,(RefSeq) hypothetical protein,,; ribosomal large subunit binding; protein-containing complex binding; ribonucleoprotein complex binding; binding ; molecular_function ; negative regulation of translational initiation; regulation of translational initiation; negative regulation of cellular amide metabolic process; negative regulation of translation; negative regulation of cellular protein metabolic process; negative regulation of protein metabolic process; regulation of cellular amide metabolic process; regulation of translation ; regulation of cellular protein metabolic process; regulation of protein metabolic process; posttranscriptional regulation of gene expression; negative regulation of macromolecule biosynthetic process; negative regulation of cellular macromolecule biosynthetic process; negative regulation of cellular biosynthetic process; negative regulation of biosynthetic process; negative regulation of gene expression; negative regulation of nitrogen compound metabolic process; negative regulation of cellular metabolic process; negative regulation of cellular process; negative regulation of macromolecule metabolic process; negative regulation of metabolic process; negative regulation of biological process; regulation of cellular macromolecule biosynthetic process; regulation of macromolecule biosynthetic process; regulation of cellular biosynthetic process; regulation of biosynthetic process; regulation of gene expression ; regulation of cellular metabolic process; regulation of nitrogen compound metabolic process; regulation of primary metabolic process; regulation of macromolecule metabolic process; regulation of metabolic process; regulation of cellular process; regulation of biological process; biological regulation ;biological_process ;,
IYO_022875,symporter,Sodium-dependent transporter family protein,Transporter,PST/PSPTO_4514,(RefSeq) sodium-dependent transporter,,PA3844,(RefSeq) hypothetical protein,,,
IYO_022880,smpB,tmRNA-binding protein SmpB,Binds specifically to the SsrA RNA (tmRNA) and is required for stable association of SsrA with ribosomes (By similarity),PST/PSPTO_4515,(RefSeq) SsrA-binding protein,,PA4768,(RefSeq) SsrA-binding protein,,; RNA binding ; nucleic acid binding ; heterocyclic compound binding ; organic cyclic compound binding; binding ; molecular_function ; cytosol ; cytoplasmic part ; cytoplasm ; cellular_component ; cell part ; cell ; intracellular part ; intracellular ; protein modification process ; cellular protein modification process; macromolecule modification ; cellular protein metabolic process; protein metabolic process ; cellular macromolecule metabolic process; macromolecule metabolic process; organonitrogen compound metabolic process; nitrogen compound metabolic process; metabolic process ; cellular metabolic process ; primary metabolic process ; organic substance metabolic process; cellular process ;biological_process ;,
IYO_022885,tmRNA,FIG00954335: hypothetical protein,,PST/PSPTO_4516,(RefSeq) hypothetical protein,,PA2433,(RefSeq) hypothetical protein,,,
IYO_022890,ATP-dependent DNA helicase,,Transcriptional regulator,PST/PSPTO_5202,(RefSeq) hypothetical protein,,PA0831,(RefSeq) ornithine utilization transcriptional regulator OruR,,,
IYO_022895,hypothetical protein,hypothetical protein,,PST/PSPTO_2830,(RefSeq) non-ribosomal peptide synthetase SyfB,,PA3528,(RefSeq) ribonuclease T,,,
IYO_022900,transposase,,Transposase IS3 IS911 family protein,PST/PSPTO_3248,(RefSeq) dipeptide ABC transporter periplasmic dipeptide-binding protein,pst02024 Quorum sensing;,PA5493,(RefSeq) DNA polymerase I,pae03030 DNA replication; pae03410 Base excision repair; pae03420 Nucleotide excision repair; pae03440 Homologous recombination;,,
IYO_022905,integrase,,Integrase catalytic subunit,PST/PSPTO_4511,(RefSeq) ISPsy11 transposase OrfB,,PA0257,(RefSeq) hypothetical protein,,,
IYO_022910,lysine transporter LysE,,lysine exporter protein LysE YggA,PST/PSPTO_1221,(RefSeq) LysE family transporter,,PA3665,(RefSeq) hypothetical protein,,,
IYO_022915,fimbrial protein,,Type VI secretion system effector,PST/PSPTO_4345,(RefSeq) hypothetical protein,pst02025 Biofilm formation - Pseudomonas aeruginosa; pst03070 Bacterial secretion system;,PA0085,(RefSeq) protein secretion apparatus assembly protein,pae02025 Biofilm formation - Pseudomonas aeruginosa; pae03070 Bacterial secretion system;,,
IYO_022920,prophage PssSM-03,,Protein of unknown function (DUF1493),PST/PSPTO_2596,(RefSeq) isochorismate pyruvate-lyase,pst01053 Biosynthesis of siderophore group nonribosomal peptides; pst01110 Biosynthesis of secondary metabolites; pst01130 Biosynthesis of antibiotics;,PA1599,(RefSeq) transcriptional regulator,,,
IYO_022925,hypothetical protein,,,PST/PSPTO_0087,(RefSeq) family 5 extracellular solute-binding protein,pst02024 Quorum sensing;,PA1920,(RefSeq) anaerobic ribonucleoside triphosphate reductase,pae00230 Purine metabolism; pae00240 Pyrimidine metabolism; pae01100 Metabolic pathways;,,
IYO_022930,transposase,Mobile element protein,Transposase,PST/PSPTO_0035,(RefSeq) ISPsy5 transposase,,PA3346,(RefSeq) two-component response regulator,pae02020 Two-component system; pae02025 Biofilm formation - Pseudomonas aeruginosa;,,
IYO_022935,DNA polymerase,Retron-type RNA-directed DNA polymerase (EC 2.7.7.49),reverse transcriptase,PST/PSPTO_2165,(RefSeq) group II intron maturase,,PA1918,(RefSeq) hypothetical protein,,,
IYO_022940,hypothetical protein,,transposase,PST/PSPTO_3966,(RefSeq) ISPsy5 Orf1,,PA5157,(RefSeq) transcriptional regulator,,; transposition ; transposition,
IYO_022945,spore coat protein,,dTDP-glucose 4-6-dehydratase,PST/PSPTO_1081,(RefSeq) dTDP-glucose 46-dehydratase,pst00521 Streptomycin biosynthesis; pst00523 Polyketide sugar unit biosynthesis; pst00525 Acarbose and validamycin biosynthesis; pst01130 Biosynthesis of antibiotics;,PA5161,(RefSeq) dTDP-D-glucose 46-dehydratase,pae00521 Streptomycin biosynthesis; pae00523 Polyketide sugar unit biosynthesis; pae00525 Acarbose and validamycin biosynthesis; pae01130 Biosynthesis of antibiotics;,; hydro-lyase activity ; carbon-oxygen lyase activity ; lyase activity ; molecular_function ; catalytic activity ; extracellular polysaccharide biosynthetic process; extracellular polysaccharide metabolic process; lipopolysaccharide biosynthetic process; lipopolysaccharide metabolic process; liposaccharide metabolic process; cellular polysaccharide biosynthetic process; cellular carbohydrate biosynthetic process; polysaccharide biosynthetic process; cellular polysaccharide metabolic process; polysaccharide metabolic process; carbohydrate biosynthetic process; lipid biosynthetic process ; cellular carbohydrate metabolic process; cellular lipid metabolic process; lipid metabolic process ; carbohydrate metabolic process; carbohydrate derivative biosynthetic process; cellular macromolecule biosynthetic process; macromolecule biosynthetic process; carbohydrate derivative metabolic process; cellular macromolecule metabolic process; macromolecule metabolic process; cellular biosynthetic process ; organic substance biosynthetic process; biosynthetic process ; metabolic process ; cellular metabolic process ; primary metabolic process ; organic substance metabolic process; cellular process ;biological_process ;,
IYO_022950,dTDP-4-dehydrorhamnose reductase,dTDP-4-dehydrorhamnose reductase (EC 1.1.1.133),dTDP-4-dehydrorhamnose reductase,PST/PSPTO_1080,(RefSeq) dTDP-4-dehydrorhamnose reductase,pst00521 Streptomycin biosynthesis; pst00523 Polyketide sugar unit biosynthesis; pst01130 Biosynthesis of antibiotics;,PA5162,(RefSeq) dTDP-4-dehydrorhamnose reductase,pae00521 Streptomycin biosynthesis; pae00523 Polyketide sugar unit biosynthesis; pae01130 Biosynthesis of antibiotics;,; oxidoreductase activity,
IYO_022955,glucose-1-phosphate thymidylyltransferase,Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24),Catalyzes the formation of dTDP-glucose from dTTP and glucose 1-phosphate as well as its pyrophosphorolysis (By similarity),PST/PSPTO_1079,(RefSeq) glucose-1-phosphate thymidylyltransferase,pst00521 Streptomycin biosynthesis; pst00523 Polyketide sugar unit biosynthesis; pst00525 Acarbose and validamycin biosynthesis; pst01130 Biosynthesis of antibiotics;,PA5163,(RefSeq) glucose-1-phosphate thymidylyltransferase,pae00521 Streptomycin biosynthesis; pae00523 Polyketide sugar unit biosynthesis; pae00525 Acarbose and validamycin biosynthesis; pae01130 Biosynthesis of antibiotics;,; nucleotidyltransferase activity; magnesium ion binding ; transferase activity,
IYO_022960,hypothetical protein,FIG00958425: hypothetical protein,,PST/PSPTO_1004,(RefSeq) diguanylate cyclase,,PA2574,(RefSeq) alkane-1 monooxygenase,pae00071 Fatty acid degradation; pae00930 Caprolactam degradation;,,
IYO_022965,hypothetical protein,FIG00959463: hypothetical protein,,PST/PSPTO_3682,(RefSeq) hypothetical protein,,PA0391,(RefSeq) hypothetical protein,,,
IYO_022970,amine oxidase,COG1232: Protoporphyrinogen oxidase,amine oxidase,PST/PSPTO_5074,(RefSeq) amine oxidase flavin-containing protein,pst00260 Glycine serine and threonine metabolism; pst00330 Arginine and proline metabolism; pst00340 Histidine metabolism; pst00350 Tyrosine metabolism; pst00360 Phenylalanine metabolism; pst00380 Tryptophan metabolism; pst01100 Metabolic pathways; pst01110 Biosynthesis of secondary metabolites;,PA0421,(RefSeq) hypothetical protein,pae00260 Glycine serine and threonine metabolism; pae00330 Arginine and proline metabolism; pae00340 Histidine metabolism; pae00350 Tyrosine metabolism; pae00360 Phenylalanine metabolism; pae00380 Tryptophan metabolism; pae01100 Metabolic pathways; pae01110 Biosynthesis of secondary metabolites;,,
IYO_022975,membrane protein,FIG00959248: hypothetical protein,Uncharacterised protein family (UPF0104),PST/PSPTO_3862,(RefSeq) hypothetical protein,pst00010 Glycolysis / Gluconeogenesis; pst00020 Citrate cycle (TCA cycle); pst00620 Pyruvate metabolism; pst01100 Metabolic pathways; pst01110 Biosynthesis of secondary metabolites; pst01120 Microbial metabolism in diverse environments; pst01130 Biosynthesis of antibiotics; pst01200 Carbon metabolism;,PA3023,(RefSeq) lipid kinase,,,
IYO_022980,glucose-1-phosphate cytidylyltransferase,Glucose-1-phosphate cytidylyltransferase (EC 2.7.7.33),Glucose-1-phosphate cytidylyltransferase,PST/PSPTO_0556,(RefSeq) nucleotidyltransferase family protein,pst00520 Amino sugar and nucleotide sugar metabolism; pst01100 Metabolic pathways;,PA0597,(RefSeq) nucleotidyl transferase,pae00520 Amino sugar and nucleotide sugar metabolism; pae01100 Metabolic pathways;,,
IYO_022985,glycosyl transferase,Glycosyltransferase%2C group 2 family protein,Glycosyl transferase family 2,PST/PSPTO_1071,(RefSeq) glycosyl transferase family protein,,PA4819,(RefSeq) glycosyl transferase family protein,,; plasma membrane ; cellular_component ; membrane ; cell part ; cell periphery ;cell ;,
IYO_022990,NAD-dependent epimerase/dehydratase,FIG01222851: hypothetical protein,NAD dependent epimerase/dehydratase family,PST/PSPTO_2900,(RefSeq) UDP-glucose 4-epimerase,pst00052 Galactose metabolism; pst00520 Amino sugar and nucleotide sugar metabolism; pst01100 Metabolic pathways;,PA0413,(RefSeq) chemotactic signal transduction system protein,pae02020 Two-component system; pae02025 Biofilm formation - Pseudomonas aeruginosa;,,
